anime_id,producer_id,producers
11105,992," Inc."
11106,992," Inc."
11106,183,"Yamamura Animation"
11107,183,"Yamamura Animation"
11107,992," Inc."
11108,590,"Avex Pictures"
11110,151,"Magic Capsule"
11110,879," KlockWorx"
11110,911," ASCII Media Works"
11110,1373," BS Fuji"
11110,851," Imagine"
11110,1133," Warner Bros. Japan"
11111,880," Genco"
11111,15,Aniplex
11111,911," ASCII Media Works"
11111,1339," Bandai Namco Entertainment"
11112,33,NHK
11113,9,"Production I.G"
11113,912," Frontier Works"
11113,858," Shochiku"
11113,1020," AT-X"
11113,1119," flying DOG"
11113,1027," Tokyo MX"
11113,1407," Mag Garden"
11116,21,Lantis
11116,1060," Magic Capsule"
11117,827," Shogakukan-Shueisha Productions"
11117,1149," TOHO animation"
11117,1002," Akita Shoten"
11117,4,"TV Tokyo"
11121,27,Sotsu
11121,1060," Magic Capsule"
11121,1119," flying DOG"
11121,1482," Fields"
11122,495,"Earth Star Entertainment"
11122,1305," F.M.F"
11124,915," Movic"
11124,1212," Ultra Super Pictures"
11124,1332," Sammy"
11124,909," Asahi Broadcasting"
11124,1381," BS11"
11124,15,Aniplex
11125,175,AT-X
11125,1310," Sony Music Communications"
11127,430,"Mary Jane"
11128,15,Aniplex
11128,896," WOWOW"
11128,918," Square Enix"
11128,860," Mainichi Broadcasting System"
11128,915," Movic"
11128,1327," Hakuhodo DY Music & Pictures"
11128,1521," Lawson"
11128,1233," Kinoshita Group Holdings"
11130,1212," Ultra Super Pictures"
11130,1423," Graphinica"
11130,1279," NBCUniversal Entertainment Japan"
11130,16,"Mainichi Broadcasting System"
11130,1060," Magic Capsule"
11131,339,"I was a Ballerina"
11133,583,"Virgin Babylon Records"
11138,627,"Tencent Penguin Pictures"
11138,1311," China Literature Limited"
11139,1020," AT-X"
11139,934," DAX Production"
11139,1142," KBS"
11139,879," KlockWorx"
11139,1119," flying DOG"
11139,1386," Kadokawa Media House"
11139,1741," Sun TV"
11139,1790," TV Saitama"
11139,1804," Chiba TV"
11139,22,"Kadokawa Shoten"
11141,122,"DAX Production"
11141,1192," Dream Creation"
11144,245,"TOHO animation"
11148,509,"Project No.9"
11149,67,"Tokyo Movie Shinsha"
11150,33,NHK
11151,33,NHK
11152,33,NHK
11153,33,NHK
11154,45,"Avex Entertainment"
11155,33,NHK
11157,628,"ABC Animation"
11158,615,EDGE
11158,1312," Cloud22"
11159,1312," Cloud22"
11159,615,EDGE
11160,7,VAP
11160,871," Nippon Television Network"
11161,449,"CCTV Animation"
11162,449,"CCTV Animation"
11164,629,RoiVisual
11166,21,Lantis
11166,910," Rakuonsha"
11166,879," KlockWorx"
11167,484,"U/M/A/A Inc."
11168,561,"NBCUniversal Entertainment Japan"
11169,383,Nintendo
11171,27,Sotsu
11171,1060," Magic Capsule"
11171,1133," Warner Bros. Japan"
11171,879," KlockWorx"
11171,1164," Cospa"
11171,911," ASCII Media Works"
11171,1768," Hawkeye"
11171,850," Lantis"
11175,630,PansonWorks
11176,180,"Sony Music Entertainment"
11178,631,"Fuji&gumi Games"
11180,493,"Warner Bros. Japan"
11180,879," KlockWorx"
11180,1514," Medicos Entertainment"
11180,864," Shueisha"
11181,632,Bitgang
11182,33,NHK
11184,20,TBS
11184,911," ASCII Media Works"
11184,848," King Records"
11184,934," DAX Production"
11185,834," Kadokawa Shoten"
11185,90,"Frontier Works"
11185,915," Movic"
11185,1020," AT-X"
11185,1123," Delfi Sound"
11185,1310," Sony Music Communications"
11185,1342," Houbunsha"
11185,1275," MAGES."
11185,1521," Lawson"
11186,915," Movic"
11186,1149," TOHO animation"
11186,864," Shueisha"
11186,860," Mainichi Broadcasting System"
11186,73,Dentsu
11187,609,"B.CMAY PICTURES"
11187,1127," Alpha Group Co. Ltd."
11193,30,"Pony Canyon"
11194,29,"TV Asahi"
11194,859," Asatsu DK"
11197,831," Pony Canyon"
11197,910," Rakuonsha"
11197,21,Lantis
11198,21,Lantis
11198,858," Shochiku"
11199,4,"TV Tokyo"
11200,603,BOOTLEG
11207,536,"Benesse Corporation"
11209,488,"Queen Bee"
11210,73,Dentsu
11210,1020," AT-X"
11210,1212," Ultra Super Pictures"
11210,1310," Sony Music Communications"
11210,1082," Bushiroad"
11210,1332," Sammy"
11210,1740," Kadokawa Media (Taiwan)"
11210,1769," Tose"
11211,590,"Avex Pictures"
11214,515,"Kinoshita Group Holdings"
11216,71,Shochiku
11216,1033," Sanrio"
11216,1597," Studio GOONEYS"
11216,831," Pony Canyon"
11217,1033," Sanrio"
11217,30,"Pony Canyon"
11217,1515," Techno Sound"
11219,8,"Fuji TV"
11224,73,Dentsu
11224,844," Toho"
11224,1331," Lawson HMV Entertainment"
11224,848," King Records"
11224,1482," Fields"
11224,1028," Kyoraku Industrial Holdings"
11224,1461," Jinnan Studio"
11225,33,NHK
11226,33,NHK
11227,14,"Bandai Visual"
11227,1082," Bushiroad"
11227,1598," Yuhodo"
11227,850," Lantis"
11228,470,Bushiroad
11229,25,"Starchild Records"
11229,838," Kodansha"
11229,879," KlockWorx"
11229,1206," Glovision"
11230,8,"Fuji TV"
11231,179,"Nippon Columbia"
11232,225,"Toshiba EMI"
11233,14,"Bandai Visual"
11233,912," Frontier Works"
11233,850," Lantis"
11233,858," Shochiku"
11233,860," Mainichi Broadcasting System"
11233,915," Movic"
11233,1177," Yahoo! Japan"
11233,1267," Grooove"
11233,823," Dentsu"
11234,1313," Tencent Animation & Comics"
11234,633,"Haoliners Animation League"
11235,4,"TV Tokyo"
11235,824," Nihon Ad Systems"
11235,862," TV Tokyo Music"
11235,1315," Avex Pictures"
11235,864," Shueisha"
11237,110,Bandai
11237,1259," Ai Addiction"
11238,823," Dentsu"
11238,4,"TV Tokyo"
11240,240,KBS
11242,264,"CoMix Wave Films"
11243,264,"CoMix Wave Films"
11245,264,"CoMix Wave Films"
11246,264,"CoMix Wave Films"
11247,264,"CoMix Wave Films"
11248,264,"CoMix Wave Films"
11251,25,"Starchild Records"
11255,515,"Kinoshita Group Holdings"
11256,33,NHK
11257,33,NHK
11258,27,Sotsu
11258,879," KlockWorx"
11258,1267," Grooove"
11258,835," Sega"
11260,833," TBS"
11260,22,"Kadokawa Shoten"
11260,934," DAX Production"
11260,976," Nippon Columbia"
11260,1310," Sony Music Communications"
11260,1521," Lawson"
11260,1600," NichiNare"
11261,1373," BS Fuji"
11261,1327," Hakuhodo DY Music & Pictures"
11261,888," Shogakukan"
11261,879," KlockWorx"
11261,493,"Warner Bros. Japan"
11262,90,"Frontier Works"
11262,915," Movic"
11262,1020," AT-X"
11262,1125," Kadokawa Pictures Japan"
11262,1175," Nitroplus"
11262,870," Media Factory"
11264,33,NHK
11265,120,Kodansha
11266,517,Pashmina
11268,44,Broccoli
11268,831," Pony Canyon"
11269,915," Movic"
11269,90,"Frontier Works"
11269,1516," Happy Elements"
11269,1396," Bandai Namco Arts"
11270,1020," AT-X"
11270,879," KlockWorx"
11270,910," Rakuonsha"
11270,21,Lantis
11271,5,Genco
11271,850," Lantis"
11272,861," Victor Entertainment"
11272,67,"Tokyo Movie Shinsha"
11273,570,DeNA
11274,629,RoiVisual
11276,255,Gakken
11277,255,Gakken
11278,255,Gakken
11279,255,Gakken
11280,122,"DAX Production"
11280,1194," Earth Star Entertainment"
11281,33,NHK
11282,449,"CCTV Animation"
11283,634,Frencel
11284,8,"Fuji TV"
11285,488,"Queen Bee"
11288,27,Sotsu
11288,1020," AT-X"
11288,879," KlockWorx"
11288,1027," Tokyo MX"
11288,1514," Medicos Entertainment"
11288,1266," Infinite"
11288,831," Pony Canyon"
11290,635,"JTB Entertainment"
11299,4,"TV Tokyo"
11299,830," Sotsu"
11299,960," Half H.P Studio"
11299,1277," DIVE II Entertainment"
11299,1315," Avex Pictures"
11301,603,BOOTLEG
11302,15,Aniplex
11302,838," Kodansha"
11305,1314," DMM pictures"
11305,1517," Greenwood"
11305,1599," My Theater D.D."
11305,1239," Brave Hearts"
11305,1359," Crunchyroll SC Anime Fund"
11305,5,Genco
11307,602,comico
11308,602,comico
11309,53,Toho
11309,1308," Sound Team Don Juan"
11309,1037," Amuse"
11309,1546," JR East Marketing & Communications"
11309,1292," Kadokawa"
11309,1680," voque ting"
11310,860," Mainichi Broadcasting System"
11310,879," KlockWorx"
11310,913," Showgate"
11310,864," Shueisha"
11310,73,Dentsu
11310,850," Lantis"
11321,1060," Magic Capsule"
11321,1119," flying DOG"
11321,1299," Orange"
11321,1482," Fields"
11321,27,Sotsu
11322,552,"Ultra Super Pictures"
11324,131,EMI
11325,14,"Bandai Visual"
11325,850," Lantis"
11325,1027," Tokyo MX"
11325,1595," Animatic"
11325,1003," Hakuhodo DY Media Partners"
11325,1502," Anime Consortium Japan"
11326,71,Shochiku
11327,624,"Telecom Animation Film"
11328,33,NHK
11329,597,"Tencent Animation & Comics"
11330,56,"Shogakukan-Shueisha Productions"
11331,470,Bushiroad
11336,249,Sanrio
11337,8,"Fuji TV"
11337,1206," Glovision"
11338,430,"Mary Jane"
11340,15,Aniplex
11340,1123," Delfi Sound"
11340,1368," ABC Animation"
11340,1647," Japan Sleeve"
11340,906," Marvelous"
11342,823," Dentsu"
11342,4,"TV Tokyo"
11343,69,d-rights
11343,1122," NHK-BS2"
11344,828," Aniplex"
11344,4,"TV Tokyo"
11344,823," Dentsu"
11344,864," Shueisha"
11345,62,"Yomiuri Telecasting"
11347,75,WOWOW
11347,860," Mainichi Broadcasting System"
11347,837," Hakusensha"
11347,1212," Ultra Super Pictures"
11347,1424," LIDENFILMS"
11347,1279," NBCUniversal Entertainment Japan"
11347,1497," Lucent Pictures Entertainment"
11347,1365," Docomo Anime Store"
11347,1336," Koei Tecmo Games"
11347,1414," Rialto Entertainment"
11348,84,"Half H.P Studio"
11349,568,"DIVE II Entertainment"
11349,1315," Avex Pictures"
11350,590,"Avex Pictures"
11356,585,"Tokyo MX"
11357,511,"Lune Pictures"
11358,20,TBS
11358,1279," NBCUniversal Entertainment Japan"
11358,1600," NichiNare"
11358,1522," GYAO!"
11358,1609," Akatsuki"
11358,838," Kodansha"
11360,22,"Kadokawa Shoten"
11367,33,NHK
11368,33,NHK
11369,33,NHK
11370,57,"Pink Pineapple"
11371,33,NHK
11372,8,"Fuji TV"
11373,75,WOWOW
11373,860," Mainichi Broadcasting System"
11373,831," Pony Canyon"
11373,879," KlockWorx"
11373,982," Studio Mausu"
11373,1706," Azumaker"
11373,888," Shogakukan"
11375,151,"Magic Capsule"
11377,122,"DAX Production"
11377,1194," Earth Star Entertainment"
11382,33,NHK
11383,33,NHK
11384,33,NHK
11385,14,"Bandai Visual"
11387,14,"Bandai Visual"
11387,824," Nihon Ad Systems"
11387,1027," Tokyo MX"
11387,864," Shueisha"
11387,1476," Sony PCL"
11387,850," Lantis"
11388,626,Chippai
11390,21,Lantis
11390,973," CoMix Wave Films"
11391,874," Animax"
11391,73,Dentsu
11391,860," Mainichi Broadcasting System"
11391,831," Pony Canyon"
11391,838," Kodansha"
11391,1027," Tokyo MX"
11391,1331," Lawson HMV Entertainment"
11391,1381," BS11"
11391,1595," Animatic"
11391,1515," Techno Sound"
11393,39,"Geneon Universal Entertainment"
11394,21,Lantis
11394,915," Movic"
11394,913," Showgate"
11395,615,EDGE
11396,110,Bandai
11397,14,"Bandai Visual"
11397,1060," Magic Capsule"
11397,911," ASCII Media Works"
11397,1082," Bushiroad"
11397,850," Lantis"
11399,833," TBS"
11399,22,"Kadokawa Shoten"
11399,934," DAX Production"
11399,1498," Daiichikosho"
11399,848," King Records"
11399,1600," NichiNare"
11400,1303," Colored-Pencil Animation Design"
11400,618,"Penta Show Studios"
11403,110,Bandai
11403,1259," Ai Addiction"
11405,1020," AT-X"
11405,1119," flying DOG"
11405,1342," Houbunsha"
11405,1327," Hakuhodo DY Music & Pictures"
11405,22,"Kadokawa Shoten"
11412,20,TBS
11415,245,"TOHO animation"
11416,636,"Dongwoo A&E"
11418,4,"TV Tokyo"
11418,827," Shogakukan-Shueisha Productions"
11419,33,NHK
11421,430,"Mary Jane"
11423,637,Level-5
11424,4,"TV Tokyo"
11424,880," Genco"
11424,831," Pony Canyon"
11424,937," Tohokushinsha Film Corporation"
11424,1648," Children's Playground Entertainment"
11424,1243," GREE"
11425,245,"TOHO animation"
11425,1316," Level-5"
11428,1020," AT-X"
11428,976," Nippon Columbia"
11428,1027," Tokyo MX"
11428,888," Shogakukan"
11428,1546," JR East Marketing & Communications"
11428,1741," Sun TV"
11428,56,"Shogakukan-Shueisha Productions"
11429,122,"DAX Production"
11429,1192," Dream Creation"
11429,1261," Studio CHANT"
11430,1518," Bushiroad Music"
11430,638,Being
11430,1317," Zack Promotion"
11431,833," TBS"
11431,934," DAX Production"
11431,911," ASCII Media Works"
11431,1279," NBCUniversal Entertainment Japan"
11431,1337," i0+"
11431,1514," Medicos Entertainment"
11431,1600," NichiNare"
11431,90,"Frontier Works"
11432,7,VAP
11432,871," Nippon Television Network"
11432,1519," Nippon Television Music"
11432,1429," Takara Tomy A.R.T.S"
11432,1649," CyberAgent"
11432,1589," Forecast Communications"
11435,1198," Enterbrain"
11435,1310," Sony Music Communications"
11435,37,"Media Factory"
11435,1020," AT-X"
11437,57,"Pink Pineapple"
11438,249,Sanrio
11439,249,Sanrio
11440,255,Gakken
11442,255,Gakken
11444,639,"SPO Entertainment"
11445,79,"Nippon Television Network"
11446,20,TBS
11449,520,"Geidai Animation"
11455,92,"Square Enix"
11455,833," TBS"
11455,934," DAX Production"
11455,868," Memory-Tech"
11455,1271," TC Entertainment"
11455,1365," Docomo Anime Store"
11455,1600," NichiNare"
11455,850," Lantis"
11456,240,KBS
11457,640,"Sony Creative Products"
11458,125,"TMS Entertainment"
11458,934," DAX Production"
11458,1260," TMS Music"
11464,1519," Nippon Television Music"
11464,1601," Nishinippon Broadcasting"
11464,1650," Dai Nippon Printing"
11464,1354," Shinchosha"
11464,7,VAP
11464,871," Nippon Television Network"
11466,1020," AT-X"
11466,1119," flying DOG"
11466,1212," Ultra Super Pictures"
11466,1137," Good Smile Company"
11466,1306," bilibili"
11466,84,"Half H.P Studio"
11467,140,Directions
11468,14,"Bandai Visual"
11468,850," Lantis"
11468,915," Movic"
11469,1133," Warner Bros. Japan"
11469,879," KlockWorx"
11469,1514," Medicos Entertainment"
11469,888," Shogakukan"
11469,1600," NichiNare"
11469,1664," Radio Osaka"
11469,27,Sotsu
11469,850," Lantis"
11470,641,EBS
11471,255,Gakken
11473,92,"Square Enix"
11473,1296," Age Global Networks"
11473,1365," Docomo Anime Store"
11473,1350," Yomiuri TV Enterprise"
11473,1506," Tokuma Japan Communications"
11473,1431," Kanon Sound"
11473,1128," RAY"
11473,1020," AT-X"
11474,1318," project lights"
11474,620,"Hobi Animation"
11474,1312," Cloud22"
11477,1033," Sanrio"
11477,41,AIC
11478,642,PSG
11478,1319," Chuubu Nihon Kyouei"
11479,1320," Echoes"
11479,4,"TV Tokyo"
11481,125,"TMS Entertainment"
11481,1149," TOHO animation"
11481,1521," Lawson"
11481,1368," ABC Animation"
11481,934," DAX Production"
11484,79,"Nippon Television Network"
11486,180,"Sony Music Entertainment"
11487,79,"Nippon Television Network"
11488,79,"Nippon Television Network"
11492,643,"Rambling Records"
11493,643,"Rambling Records"
11494,643,"Rambling Records"
11495,582,"Space Shower Music"
11496,582,"Space Shower Music"
11497,644,"Light Chaser Animation Studios"
11498,582,"Space Shower Music"
11499,582,"Space Shower Music"
11500,582,"Space Shower Music"
11501,582,"Space Shower Music"
11502,582,"Space Shower Music"
11503,582,"Space Shower Music"
11504,645,"Coolism Productions"
11505,582,"Space Shower Music"
11506,582,"Space Shower Music"
11507,582,"Space Shower Music"
11508,582,"Space Shower Music"
11509,582,"Space Shower Music"
11510,582,"Space Shower Music"
11511,582,"Space Shower Music"
11512,646,"Audio Planning U"
11513,33,NHK
11514,582,"Space Shower Music"
11515,582,"Space Shower Music"
11516,582,"Space Shower Music"
11517,582,"Space Shower Music"
11518,582,"Space Shower Music"
11519,582,"Space Shower Music"
11520,582,"Space Shower Music"
11521,582,"Space Shower Music"
11522,470,Bushiroad
11523,582,"Space Shower Music"
11524,647,Amuse
11525,647,Amuse
11526,647,Amuse
11527,14,"Bandai Visual"
11527,830," Sotsu"
11527,834," Kadokawa Shoten"
11527,859," Asatsu DK"
11527,937," Tohokushinsha Film Corporation"
11527,855," Nagoya Broadcasting Network"
11531,431,"King Records"
11532,431,"King Records"
11533,5,Genco
11533,1133," Warner Bros. Japan"
11533,879," KlockWorx"
11533,1490," SoftBank Creative"
11533,1275," MAGES."
11533,1327," Hakuhodo DY Music & Pictures"
11533,1371," FuRyu"
11533,915," Movic"
11535,131,EMI
11536,648,"Universal Music Japan"
11542,649,Monomusik
11543,649,Monomusik
11544,131,EMI
11545,122,"DAX Production"
11545,1194," Earth Star Entertainment"
11546,495,"Earth Star Entertainment"
11552,30,"Pony Canyon"
11553,650,Netflix
11554,40,"Toei Video"
11554,838," Kodansha"
11554,1110," Shin-Ei Animation"
11554,934," DAX Production"
11554,905," Asmik Ace"
11554,1350," Yomiuri TV Enterprise"
11554,1661," Sumitomo"
11554,1260," TMS Music"
11556,585,"Tokyo MX"
11558,587,Grooove
11559,57,"Pink Pineapple"
11560,21,Lantis
11561,67,"Tokyo Movie Shinsha"
11562,128,Memory-Tech
11562,1275," MAGES."
11562,848," King Records"
11562,1085," Kinyosha"
11562,1082," Bushiroad"
11563,611,"Shizuoka Broadcasting System"
11564,128,Memory-Tech
11564,1082," Bushiroad"
11564,1275," MAGES."
11564,848," King Records"
11564,1085," Kinyosha"
11565,651,"Lastrum Music"
11566,651,"Lastrum Music"
11567,651,"Lastrum Music"
11568,651,"Lastrum Music"
11569,651,"Lastrum Music"
11570,651,"Lastrum Music"
11571,491,"Toy's Factory"
11572,491,"Toy's Factory"
11573,491,"Toy's Factory"
11574,491,"Toy's Factory"
11575,491,"Toy's Factory"
11576,491,"Toy's Factory"
11577,491,"Toy's Factory"
11578,491,"Toy's Factory"
11579,491,"Toy's Factory"
11580,491,"Toy's Factory"
11583,179,"Nippon Columbia"
11583,1206," Glovision"
11583,1476," Sony PCL"
11583,1386," Kadokawa Media House"
11583,1707," Sanyo Bussan"
11583,1292," Kadokawa"
11583,879," KlockWorx"
11584,915," Movic"
11584,21,Lantis
11584,879," KlockWorx"
11584,1278," Bandai Namco Live Creative"
11584,1206," Glovision"
11584,1331," Lawson HMV Entertainment"
11584,1476," Sony PCL"
11585,3,"Victor Entertainment"
11589,615,EDGE
11590,73,Dentsu
11591,652,Zexcs
11591,1257," BeeWorks"
11592,891," d-rights"
11592,62,"Yomiuri Telecasting"
11592,960," Half H.P Studio"
11592,864," Shueisha"
11592,1506," Tokuma Japan Communications"
11592,1550," Tencent Japan"
11594,29,"TV Asahi"
11595,20,TBS
11598,5,Genco
11598,915," Movic"
11598,1133," Warner Bros. Japan"
11598,879," KlockWorx"
11598,1490," SoftBank Creative"
11598,1275," MAGES."
11598,1327," Hakuhodo DY Music & Pictures"
11598,1371," FuRyu"
11598,851," Imagine"
11599,604,Shirogumi
11602,653,"Anime Beans"
11604,654,Bishop
11607,20,TBS
11607,934," DAX Production"
11607,976," Nippon Columbia"
11607,1128," RAY"
11607,838," Kodansha"
11608,982," Studio Mausu"
11608,15,Aniplex
11609,15,Aniplex
11609,915," Movic"
11609,911," ASCII Media Works"
11609,1381," BS11"
11609,1233," Kinoshita Group Holdings"
11610,9,"Production I.G"
11610,1119," flying DOG"
11611,30,"Pony Canyon"
11613,33,NHK
11617,20,TBS
11617,1342," Houbunsha"
11617,1279," NBCUniversal Entertainment Japan"
11617,919," Nichion"
11617,1060," Magic Capsule"
11618,56,"Shogakukan-Shueisha Productions"
11623,644,"Light Chaser Animation Studios"
11625,245,"TOHO animation"
11625,864," Shueisha"
11626,655,Emon
11627,22,"Kadokawa Shoten"
11627,976," Nippon Columbia"
11627,879," KlockWorx"
11627,1310," Sony Music Communications"
11627,1300," Toranoana"
11627,1280," 81 Produce"
11627,1386," Kadokawa Media House"
11629,1027," Tokyo MX"
11629,180,"Sony Music Entertainment"
11629,1321," MMDGP"
11630,1078," Capcom"
11630,656,"A-1 Pictures"
11631,15,Aniplex
11631,834," Kadokawa Shoten"
11631,825," Fuji TV"
11631,1028," Kyoraku Industrial Holdings"
11631,1131," Kansai Telecasting"
11631,823," Dentsu"
11632,823," Dentsu"
11632,15,Aniplex
11632,825," Fuji TV"
11632,1028," Kyoraku Industrial Holdings"
11632,1131," Kansai Telecasting"
11632,1708," Kobunsha"
11633,918," Square Enix"
11633,930," Studio Hibari"
11633,825," Fuji TV"
11633,1028," Kyoraku Industrial Holdings"
11633,1131," Kansai Telecasting"
11633,823," Dentsu"
11633,15,Aniplex
11635,37,"Media Factory"
11635,1125," Kadokawa Pictures Japan"
11635,1212," Ultra Super Pictures"
11635,937," Tohokushinsha Film Corporation"
11635,1310," Sony Music Communications"
11635,1216," Fujimi Shobo"
11635,1341," Kanetsu Investment"
11635,1020," AT-X"
11636,21,Lantis
11637,7,VAP
11637,1060," Magic Capsule"
11640,850," Lantis"
11640,27,Sotsu
11640,915," Movic"
11640,1020," AT-X"
11640,868," Memory-Tech"
11640,852," Happinet Pictures"
11640,1373," BS Fuji"
11640,1137," Good Smile Company"
11640,1327," Hakuhodo DY Music & Pictures"
11640,1266," Infinite"
11641,1327," Hakuhodo DY Music & Pictures"
11641,1521," Lawson"
11641,1368," ABC Animation"
11641,1304," Contents Seed"
11641,1275," MAGES."
11641,15,Aniplex
11642,249,Sanrio
11643,27,Sotsu
11643,1020," AT-X"
11643,971," GAGA"
11643,852," Happinet Pictures"
